id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
2630315,"Probably,the finest loft in Athens!",13473499,James,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97727,23.72542,Entire home/apt,350,3,276,2024-10-31,2.13,1,355,28,00000248904
2642944,home sweet home _ 60m2 entire house,13531049,Ράνια,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.021034240722656,23.731700897216797,Entire home/apt,65,2,3,2014-10-29,0.02,1,363,0,00001917458
2667852,ATHENS FAMILY APARTMENTS (SOLON),13656735,Athens Family Apartments,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99263,23.72616,Entire home/apt,67,4,16,2024-11-25,0.13,6,365,3,0206Κ124Κ0335701
2668122,ATHENS FAMILY APARTMENTS (ARTEMIS),13656735,Athens Family Apartments,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99268,23.72619,Entire home/apt,60,4,23,2024-07-29,0.18,6,365,1,0206Κ124Κ0335701
2725897,Room and private bathroom in Athens,13948712,Nick,,ΠΑΓΚΡΑΤΙ,37.97186,23.74679,Private room,38,2,407,2024-11-16,3.13,2,73,52,00000233294
2739623,Acropolis Appartment and Terrace with view,14018047,Barbara,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97312,23.73227,Entire home/apt,92,2,533,2024-12-13,4.13,1,108,37,00000252502
2751269,Room with privet bathroom in Athens,13948712,Nick,,ΠΑΓΚΡΑΤΙ,37.97159,23.74666,Private room,38,2,403,2024-12-01,3.11,2,47,55,00000233319
2753388,Shiny Happy Apartment People,14083527,Sofia,,ΝΙΡΒΑΝΑ,38.01193,23.72585,Entire home/apt,30,2,193,2023-04-10,1.50,1,115,0,00000094718
2816920,Wonderful apartment under Acropolis (new entry),12303025,Orestis,,ΘΗΣΕΙΟ,37.97467,23.71731,Entire home/apt,71,2,164,2024-11-29,1.77,4,341,22,00001904650
2822037,Amazing terrace view | gorgeous loft near Metro,14437066,Miltiadis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99516,23.76532,Entire home/apt,72,2,76,2024-10-13,0.59,1,339,6,00000041608
2841806,THE ULTIMATE VIEW,14536309,Nausikaa,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97472,23.73228,Entire home/apt,112,2,453,2024-10-17,3.50,6,353,33,00001796593
2844923,PENTHOUSE UNDER ACROPOLIS,14090897,Andreas,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97158,23.73024,Entire home/apt,194,1,309,2024-12-02,2.40,1,261,8,00000083894
2912133,Top roof loft with acropolis view,10996020,Lida,,ΓΟΥΒΑ,37.961273193359375,23.7398624420166,Entire home/apt,108,3,207,2024-09-30,1.62,1,260,8,00000037761
2920545,Secluded Gem in the heart of Plaka,570423,Despoina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97296,23.72936,Entire home/apt,,1,344,2024-12-01,2.67,2,31,52,00002327118
2948623,A magnificent view of Acropolis,15017290,Yannis,,ΒΟΤΑΝΙΚΟΣ,37.97755432128906,23.707117080688477,Entire home/apt,89,15,104,2017-08-23,0.81,1,119,0,
2953049,Studio with Acropolis view,9711207,Aemilia,,ΠΑΓΚΡΑΤΙ,37.97078,23.74298,Entire home/apt,120,3,168,2024-11-12,1.30,1,330,18,00001880634
2973483,Acropolis view-150 metres from Metro Monastiraki!,15167857,Makis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97809,23.72315,Private room,123,1,189,2020-01-03,1.47,2,1,0,00000477435
3036157,The Athenian Apartment,15463333,Michael,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98625,23.72994,Entire home/apt,139,2,108,2024-12-18,3.62,1,82,41,00001670312
3107136,"#10 #11 | Psyrri ""Meet me Here"" Apartments",2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97811,23.72375,Entire home/apt,102,1,4,2024-09-25,0.10,8,357,1,0206Κ124Κ0294301
3150921,UNIQUE APARTMENT UNDER ACROPOLIS!!,6036732,Leonidas,,ΘΗΣΕΙΟ,37.97683,23.72293,Entire home/apt,50,365,107,2021-09-05,0.83,2,365,0,00000837616
3179431,Top of the world! #09 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97748,23.72498,Entire home/apt,116,1,5,2023-06-30,0.04,8,296,0,0206Κ124Κ0294401
3179713,Green Green! #08 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97755,23.72375,Entire home/apt,98,1,17,2024-04-21,0.13,8,297,1,0206Κ124Κ0294401
3180437,Hello Yellow! #07 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97958,23.72377,Entire home/apt,96,1,6,2023-08-17,0.05,8,349,0,0206Κ124Κ0294401
3180549,Another blue on the wall #06 | Psyrri Central Apt,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97763,23.72392,Entire home/apt,84,1,11,2023-10-13,0.09,8,347,0,0206Κ124Κ0294401
3180588,Ground studio #05 | Psyrri Central Apartments,2289590,Live In Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97957,23.72392,Entire home/apt,76,1,13,2018-04-18,0.10,8,338,0,0206Κ124Κ0294401
3288510,Penthouse apt-5 min to Acropolis,16616603,Nicholas,,ΝΕΟΣ ΚΟΣΜΟΣ,37.966409,23.7295341,Entire home/apt,,3,17,2024-12-08,3.19,1,3,17,00002749548
3314818,"New,big apt 10min toSepolia metro",13406254,John,,ΣΕΠΟΛΙΑ,38.00628,23.72081,Private room,1050,12,0,,,1,365,0,
3362911,Cozy apartment in the city center,16966042,Panagiotis,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01104,23.72973,Entire home/apt,31,4,150,2024-11-10,1.17,1,25,14,00000345453
3381733,3 apts-1 building- roof terrace-garden-views.EP125,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.97968,23.72325,Entire home/apt,,2,18,2023-08-19,0.14,39,0,0,00002962680
3402831,Steps away from Athens Hilton,8666138,Greg,,ΙΛΙΣΙΑ,37.97464,23.74885,Entire home/apt,118,1,193,2023-09-26,1.51,5,175,0,1024280
3428808,Acropolis view from your bed,708364,Marina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97477,23.72799,Entire home/apt,63,3,498,2024-11-05,3.95,2,279,50,00000886561
3431705,2 levels flat in centre of Athens,14538849,Aris,,ΘΗΣΕΙΟ,37.97813,23.72186,Entire home/apt,95,1,966,2024-12-09,7.58,3,258,96,00000232111
3435208,Modern Fully Equipped Apt w/ Balcony & Rooftop CT1,1418201,D & Y Boutique Athens,,ΚΕΡΑΜΕΙΚΟΣ,37.98005,23.72356,Entire home/apt,76,2,126,2024-05-16,0.99,39,334,1,00002932492
3455329,"Center 4, Penthouse, Metro in 40m",640163,Nikolaos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99229,23.7298,Entire home/apt,69,2,30,2023-07-31,0.25,6,365,0,00002185599
3461034,1BD with View & Terrace in the Center of Athens,9076430,Emmanouela,,ΑΜΠΕΛΟΚΗΠΟΙ,37.990210395628985,23.759532960582995,Entire home/apt,64,30,6,2024-05-25,0.05,1,365,1,
3489508,Cozy Terrace  Acropolis view!,7672336,Lefteris,,ΚΕΡΑΜΕΙΚΟΣ,37.98049545288086,23.71485710144043,Entire home/apt,50,1,164,2024-08-28,1.29,1,177,11,00000484125
3500141,Spacious 2 bedroom apt. near the Acropolis.,17625059,Faidon,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96802,23.72679,Entire home/apt,70,3,320,2024-12-03,2.51,1,2,46,00001100187
3517805,Modern apartment near Acropolis peaceful location.,17712465,Zois,,ΠΕΤΡΑΛΩΝΑ,37.9707,23.71315,Entire home/apt,105,3,90,2024-11-03,0.73,1,347,21,00001596280
3631750,Miaouli8 Loft 1,12219175,Stratis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97738,23.7245,Entire home/apt,120,2,288,2024-12-09,2.28,3,326,5,00000504008
3634873,Loft in the heart of Athens.,18257083,Panos,,ΓΚΑΖΙ,37.97672,23.71096,Entire home/apt,101,1,87,2024-04-21,0.83,1,115,6,00000720958
3659371,Townhouse in the Historical Centre of Athens,18544344,Tatiani,,ΘΗΣΕΙΟ,37.973968505859375,23.716068267822266,Entire home/apt,100,2,4,2017-09-17,0.03,3,309,0,00000516603
3704577,Breathtaking Acropolis Penthouse,18887487,Aristides,,ΑΚΡΟΠΟΛΗ,37.9691,23.72842,Entire home/apt,325,2,175,2024-06-26,1.40,1,178,5,00001341890
3729343,Sunny Apartment (90m2) in Athens center,10121504,Andreas,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.0033,23.73296,Entire home/apt,70,3,58,2024-09-30,0.46,2,160,1,00001750211
3759135,Acropolis Crib Spot,19213671,Deni & Geri,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97136,23.73137,Entire home/apt,67,1,445,2024-09-30,3.52,2,334,21,00001027174
3770848,At the foot of Acropolis.,17490869,Dionysia,,ΑΚΡΟΠΟΛΗ,37.97096,23.72903,Entire home/apt,,2,153,2023-09-06,1.22,1,365,0,00002296666
3786394,Spacious & Quiet in Leafy Area near Museum Quarter,19433016,Athanasios,,ΙΛΙΣΙΑ,37.97484,23.75441,Entire home/apt,65,2,6,2021-12-27,0.10,1,22,0,00000787039
3831850,We Saw Athens,19726147,We Saw Athens,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97575,23.73114,Entire home/apt,120,2,237,2024-09-05,1.95,8,362,2,00001381502
3832141,Cozy apartment at heart of Athens,19495060,Nikolaos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99122,23.76317,Entire home/apt,70,30,11,2016-01-06,0.09,1,326,0,00002554022
3842078,Chambre d'hôte lumineuse dans  appartement 100m2,19287310,Charly,,ΛΥΚΑΒΗΤΤΟΣ,37.98618325292961,23.74996300484628,Private room,45,1,3,2024-11-12,0.90,1,282,3,
3913946,Spacious Loft with Acropolis view!,260897,Francee,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97622,23.72568,Entire home/apt,185,2,324,2024-12-10,3.08,3,297,48,00000459267
3940117,Apartment-2 bedroom-Central-Athens-Gizi-72m-wifi,20415129,Elaine,,ΓΚΥΖΗ,37.990089,23.744446,Entire home/apt,53,2,45,2024-09-19,0.36,1,365,11,00000479432
4072032,Gazi Apartment,21118595,Kalliopi,,ΓΚΑΖΙ,37.97674,23.70976,Entire home/apt,85,15,42,2024-06-22,0.34,1,55,4,00002413236
4094400,Flat with courtyard near Acropolis,21238250,Katerina,,ΑΚΡΟΠΟΛΗ,37.96487,23.71852,Entire home/apt,65,3,215,2024-12-01,1.72,1,109,15,00000069433
4102498,Fully renovated small & cosy studio,21280983,Gabriel,,ΑΝΩ ΚΥΨΕΛΗ,38.00657,23.74059,Entire home/apt,47,3,51,2024-11-04,0.42,1,302,2,00000396952
4119683,Soho Athene Apartment- Acropolis downhill,21369986,Anna,,ΘΗΣΕΙΟ,37.9758,23.71656,Entire home/apt,90,2,172,2024-10-15,1.38,2,311,14,00001971906
4160750,Convenient Apt near center Athens,21592877,Vasiliki,,ΙΛΙΣΙΑ,37.97771,23.75486,Entire home/apt,61,3,95,2019-11-17,0.76,1,363,0,00000059231
4175883,The Aesthetic Value,21668869,Alexandros,,ΚΟΛΩΝΟΣ,37.99923,23.7189,Entire home/apt,63,3,57,2024-10-06,0.73,1,173,8,00000003101
4178088,Monastiraki style,443874,Panagiota,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97627,23.72345,Private room,37,1,234,2024-11-13,1.98,4,89,23,00000599067
4189994,Vintage Kolonaki Luxury Penthouse Suite,21738082,Νικόλαος,,ΚΟΛΩΝΑΚΙ,37.98058,23.73617,Entire home/apt,101,3,80,2024-10-16,0.73,1,207,6,00000312600
4199872,Cozy spacious downtown flat,1136210,Xenofondas,,ΠΑΓΚΡΑΤΙ,37.97312,23.74912,Entire home/apt,60,11,114,2018-04-01,0.93,1,364,0,
4209759,Cozy apartment for 4 at 4th floor,21844841,Evrykleia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96171,23.73057,Entire home/apt,245,22,227,2024-08-05,1.82,1,66,1,00000194311
4245658,Kypseli Penthouse - Athens,12851473,Jerry,,ΚΥΨΕΛΗ,37.99752,23.73782,Entire home/apt,62,3,85,2024-09-17,0.72,6,83,4,00000079082
4246787,Touching ACROPOLIS and PARTHENON!!,6036732,Leonidas,,ΑΚΡΟΠΟΛΗ,37.97472,23.72406,Entire home/apt,50,365,234,2021-09-26,1.97,2,365,0,00000837616
4253959,"Sunny, central flat in Attiki",7997856,Anna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99615,23.72603,Entire home/apt,59,2,3,2017-11-30,0.03,1,358,0,
4390763,At the entance of ancient agora,443874,Panagiota,,ΑΚΡΟΠΟΛΗ,37.97238,23.72543,Entire home/apt,106,1,98,2024-10-30,0.80,4,178,5,00000599045
4399187,New stylish 1-bdr Kolonaki flat!,6053748,Nikos,,ΛΥΚΑΒΗΤΤΟΣ,37.98074,23.74655,Entire home/apt,85,1,92,2024-11-03,0.75,2,2,10,00000861263
4414146,"110m² art & tech flat, perfect for digital nomads",3726244,Yorgos,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99479,23.76533,Entire home/apt,180,7,255,2023-08-01,2.13,4,56,0,00000104123
4414411,Rooftop Athens Central Studio,22771936,Ismini,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9859,23.73359,Entire home/apt,40,5,169,2024-08-27,1.37,1,50,3,00001503686
4442918,Your space in Athens central park,7756661,Angelos,,ΠΕΔΙΟ ΑΡΕΩΣ,37.996544,23.741497,Entire home/apt,39,5,14,2024-02-06,0.15,1,363,1,00002736119
4443443,(2A) Central Apartment in Psirri-Historic Center!,22846943,Andreas,,ΚΕΡΑΜΕΙΚΟΣ,37.980228,23.723442,Entire home/apt,95,1,18,2024-02-15,0.21,8,342,1,00000438509
4453537,Magical apartment,8203341,Krystyna,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00177,23.73015,Entire home/apt,31,35,107,2024-10-26,0.87,1,265,3,00000189458
4463531,Unique Acropolis view apartment,9084991,Konstantinos,,ΚΟΛΩΝΟΣ,37.99269,23.71638,Entire home/apt,50,2,200,2019-10-19,1.62,1,58,0,00000074340
4521465,Little hidden paradise in Athens,23441877,Yvan,,ΠΕΤΡΑΛΩΝΑ,37.96727,23.7109,Entire home/apt,240,3,121,2024-10-31,1.02,1,52,16,00000398428
4619721,Home sweet Home Athens Koukaki,23929607,Massimiliano,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96283,23.72382,Entire home/apt,37,3,237,2024-11-29,1.98,1,165,16,00000370480
4649848,Attiki Metro Station  Penthouse,21873493,Dimitris,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9995,23.7212,Entire home/apt,35,1,149,2018-09-29,1.21,2,0,0,00000101304
4670971,City Elegant 2BR apt. w/t terrace,4315682,Dimitris,,ΚΥΨΕΛΗ,37.99649,23.73388,Entire home/apt,69,7,13,2024-06-20,0.11,1,305,2,00001716760
4748673,“The Grey” in Mets,15408977,Sofiana,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96369,23.73323,Entire home/apt,60,2,51,2024-07-17,0.42,2,364,3,00000347360
4766077,A Room with a View,256136276,Lillian,,ΚΟΛΩΝΑΚΙ,37.9801,23.73691,Entire home/apt,53,3,359,2024-12-10,2.96,1,344,34,00000200145
4849860,"Tiny, Yet Mighty Rooftop Apt with Acropolis View!",12816436,George And Hafiz,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.978043349183864,23.729956582544624,Entire home/apt,51,3,136,2024-12-20,6.95,6,201,66,00001826447
4939649,"Central Penthouse, Acropolis view",25455711,Kalliope,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96538,23.73225,Entire home/apt,111,2,403,2024-11-04,3.40,1,329,38,00000083882
5025556,In the heart of the city,6515798,Athanasios,,ΖΑΠΠΕΙΟ,37.96769,23.73286,Entire home/apt,72,1,831,2024-12-16,6.90,3,286,76,00001785380
5029402,Refurbished penthouse near Acropolis & city center,4527057,Dimi,,ΠΕΤΡΑΛΩΝΑ,37.97002,23.71008,Entire home/apt,43,2,137,2024-10-15,1.15,1,238,23,00000287499
5071690,Superbly  located Spa with Acropolis View,14536309,Nausikaa,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9749,23.73239,Entire home/apt,213,2,168,2024-10-09,1.43,6,352,17,00001835508
5130753,Studio near Plato's Academy park,19684693,Theodore,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.9902,23.71115,Entire home/apt,31,2,187,2024-12-18,1.56,2,362,14,00000439900
5181111,"Exquisite Apartment Athens Old Town, PLAKA center!",26789356,Miltos,,ΑΚΡΟΠΟΛΗ,37.97113,23.73001,Entire home/apt,161,3,316,2024-12-03,2.66,4,344,30,00001149110
5188935,Exquisite courtyard studio/king bed - Plaka Athens,26789356,Miltos,,ΑΚΡΟΠΟΛΗ,37.97113,23.73001,Entire home/apt,151,3,298,2024-10-21,2.51,4,316,32,00001149125
5196621,Athens apartment near Acropolis,26883127,Nikos,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96485,23.72641,Entire home/apt,45,2,263,2024-12-01,2.22,2,319,45,00002998352
5266430,"Big balcony Acropolis, Koukaki, 100 Mbps Wi-Fi",7943398,Vesna,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9642,23.72017,Entire home/apt,118,3,475,2024-10-29,3.96,2,198,38,00001860207
5299516,Panathenaic Stadium/Acropolis retreat,27450815,Αngeliki,,ΣΤΑΔΙΟ,37.96986,23.74032,Entire home/apt,480,3,43,2024-07-23,0.36,1,141,4,00791786862
5428088,Lovely BLUE private double room in Athens tourist,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96364,23.72181,Private room,41,1,281,2024-10-04,2.40,53,361,3,00000164488
5464071,"Central sunny 50 sqm, calm street, metro in 5'",26923010,Georgia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99054,23.75967,Entire home/apt,40,3,5,2024-07-11,0.04,1,167,2,Exempt
5476645,"Excellent reviews, flexible checkin near Acropolis",28401479,Gina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97739,23.7255,Entire home/apt,131,5,131,2024-11-11,1.10,1,229,26,00000146979
5508232,Acropolis view!Gazi area,28603781,Antonis,,ΒΟΤΑΝΙΚΟΣ,37.97881,23.70788,Entire home/apt,95,3,41,2024-09-29,0.35,1,333,1,00000089468
5622755,The best shelter in Athens center!,29145919,Ourania,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97614669799805,23.72785758972168,Entire home/apt,98,3,194,2024-11-10,1.67,1,302,22,00000075010
5652131,Walk to all archeological sites,29292080,Paul,,ΘΗΣΕΙΟ,37.97353,23.71934,Entire home/apt,308,3,8,2024-10-25,0.26,1,365,4,0206K92000310201
5662266,"Neoclassical House in Plaka, Athens",29353642,Sabine,,ΑΚΡΟΠΟΛΗ,37.971153,23.729937,Entire home/apt,,5,19,2024-06-09,0.16,1,364,1,00001465790
5676228,Luxurious Penthouse- Business ready!!!,29222460,Esmeralda Smaragda,,ΠΑΓΚΡΑΤΙ,37.97066,23.74547,Entire home/apt,100,2,119,2024-08-06,1.01,1,299,4,00000381695
5683244,Stone throw away from Athens Hilton,8666138,Greg,,ΙΛΙΣΙΑ,37.97471,23.74889,Entire home/apt,129,1,118,2023-05-21,1.00,5,183,0,1024280
5710721,Loft close to Acropolis-Keramikos- Green Terraces,1161464,Lydia,,ΚΕΡΑΜΕΙΚΟΣ,37.97979,23.71735,Entire home/apt,120,3,25,2024-10-15,0.22,3,295,12,00002432816
5732674,beautiful apartment with view of the Acropolis,29221218,Konstantinos,,ΘΗΣΕΙΟ,37.97557,23.71883,Entire home/apt,99,1,743,2024-11-15,6.33,1,311,68,00000123102
5744553,Gazi Boutique Apartment 1,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.98221,23.71304,Entire home/apt,49,2,218,2024-10-31,1.85,2,357,3,00000829321
5745302,Gazi Boutique Apartment 2,29795728,Alkis,,ΚΕΡΑΜΕΙΚΟΣ,37.98222,23.71304,Entire home/apt,49,2,211,2024-09-26,1.78,2,171,2,00000204285
5765659,Sunny appartment near Athens centre,29905028,Vivian And Minto,,ΚΥΨΕΛΗ,37.99879,23.73995,Entire home/apt,39,2,345,2024-11-25,2.91,1,362,30,00000702407
5783504,SV Acropolis Residence - Garden Suite with Hot Tub,13903793,Andreas,,ΑΚΡΟΠΟΛΗ,37.969,23.72415,Entire home/apt,324,2,123,2024-12-16,1.56,1,262,39,00000155600
5788192,Studio Under Acropolis Rock in ATH,30031300,Nasos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.972595,23.730436,Entire home/apt,90,2,538,2024-11-18,4.54,9,357,31,00002985294
5793527,A lovely loft in the centre of Athens,17399215,Frosso,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98346149722733,23.72307503101314,Entire home/apt,60,2,50,2024-10-21,2.40,1,353,27,00001773362
5854074,SUNNY | CENTRAL | COZY | CONVENIENT,30236972,Stephen,,ΓΟΥΔΙ,37.98119,23.75973,Entire home/apt,66,4,119,2024-11-15,1.04,1,213,10,00000264722
5879722,Deco Marble Apt with Acropolis view,748818,George,,ΑΚΡΟΠΟΛΗ,37.96901,23.7245,Entire home/apt,142,1,42,2024-10-20,0.36,64,316,4,00002975116
5943899,Acropolis View & Rooftop in the Heart of Athens,3593793,Αναστάσιος,,ΠΑΓΚΡΑΤΙ,37.96929,23.74794,Entire home/apt,144,1,89,2020-03-28,0.77,1,353,0,00001238031
5952349,"★Design Studio, 10min from Acropolis Museum★",11384772,Kal,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9630126953125,23.72627830505371,Entire home/apt,43,3,279,2024-11-01,2.38,2,320,16,00002463521
5989683,ROOF GARDEN FLAT - HEART OF ATHENS,5146739,Ileana,,ΛΥΚΑΒΗΤΤΟΣ,37.97989,23.7451,Entire home/apt,93,7,66,2024-06-13,0.56,1,352,2,00001888033
6008336,2 bedrooms flat in Athens,14538849,Aris,,ΠΑΤΗΣΙΑ,38.00961,23.73978,Entire home/apt,49,1,251,2024-12-10,2.13,3,260,21,00000232359
6027759,Artistic and comfortable maisonette,31285241,Eleanna,,ΝΙΡΒΑΝΑ,38.0087,23.72723,Entire home/apt,30,7,2,2016-08-17,0.02,1,116,0,00000095094
6039659,Cozy comfort 60 m2 apartment near center of Athens,31342799,Kostas,,ΑΝΩ ΚΥΨΕΛΗ,38.00666,23.745052,Entire home/apt,35,3,201,2024-11-08,1.71,1,267,30,00000012293
6064808,"PLAKA BOUTIQUE APT, UNDER ACROPOLIS",31476120,Efi & Anna,,ΑΚΡΟΠΟΛΗ,37.96941,23.72981,Entire home/apt,69,2,559,2024-12-09,4.80,6,287,68,1273294
6069036,Acropolis Quiet House,19213671,Deni & Geri,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97316,23.72933,Entire home/apt,42,1,495,2024-11-17,4.20,2,299,31,00001333540
6101477,Studio in Athens center,31659827,Takis,,ΚΥΨΕΛΗ,37.99701,23.73925,Entire home/apt,30,2,567,2024-12-15,4.87,1,157,52,00000300616
6125281,Top-floor 99 sq.with Acropolis View,31779467,Panos,,ΝΕΟΣ ΚΟΣΜΟΣ,37.9528,23.7208,Entire home/apt,120,1,366,2021-08-17,3.12,8,0,0,00000024300
6145084,In the heart of the historic center,8210083,Giannis,,ΑΚΡΟΠΟΛΗ,37.97072,23.71463,Private room,52,2,252,2024-11-16,2.16,1,297,13,00000537066
6148073,Superb Home @ Athens Centre,24217942,Maria,,ΛΥΚΑΒΗΤΤΟΣ,37.98446,23.74209,Entire home/apt,91,1,67,2024-11-10,2.94,1,337,38,00001892525
6163186,Acropolis 150m2 Stylish Apartment #Hermes,11322414,Jessy,,ΣΤΑΔΙΟ,37.96653,23.73775,Entire home/apt,150,3,193,2024-11-13,1.74,3,262,31,00000122914
6194899,Cosy Apartment in Central Athens.,21001569,Dimitrios,,ΠΕΤΡΑΛΩΝΑ,37.968,23.70613,Entire home/apt,45,5,24,2024-10-14,0.25,2,99,5,00001506512
6222877,Lovely GOLD private double room in Athens tourist,2089542,Tia & Mike,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96364,23.72181,Private room,40,1,333,2024-10-17,2.85,53,361,1,00000164499
6233675,Super Central & Calm Contemporary Athens Apartment,6799725,Thanasi,,ΚΟΛΩΝΑΚΙ,37.97851,23.73874,Entire home/apt,47,8,146,2024-11-19,1.26,1,89,11,00000259520
6238580,"""Everland"" Apt. under Acropolis!",26808422,Nadina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96387,23.72324,Entire home/apt,57,4,281,2024-11-08,2.41,1,313,22,00000470542
6240267,10 min to Acropolis - the Sunny Αpartment,32391931,Elena,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96387,23.72069,Entire home/apt,100,3,3,2015-10-13,0.03,2,0,0,
6241150,Charming Flat ❤ Heart of Athens,32371212,Versaweiss,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97775,23.72414,Entire home/apt,92,1,614,2024-12-07,5.23,13,284,81,00001838954
6241519,""" Dionyssos"" cosy apartment",32399998,Dionysios,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98203,23.71869,Entire home/apt,75,3,103,2021-10-30,0.88,1,0,0,00000095057
6276040,Atenéo; a modern flat in Athens!,4199634,Dimitris,,ΓΟΥΔΙ,37.98713,23.77038,Entire home/apt,85,3,345,2024-10-25,2.95,1,327,8,00000054917
